System Specialist|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1|||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month|2015-09-29
System Specialist|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie|2015-09-29
System Specialist|Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit|||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie|2015-09-29
System Specialist|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies|||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie|2015-09-29
System Specialist|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month|2015-09-29
Territory Manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit|||||2015-09-29
Area Sale Manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year - Detail||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv by Material Pricing Group Family Curr YTD vs Prev YTD $$ - Detail ||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies|2015-09-30
Area Sale Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month - Detail||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv by Material Pricing Group Family Curr YTD vs Prev YTD $$ - Detail ||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|2015-09-30
BI Developer|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-09-30
BI Developer|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$||2015-09-30
BI Developer|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-09-30
BI Developer|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month||2015-09-30
Not Set|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||||2015-09-30
Not Set|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||||2015-09-30
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-09-30
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-09-30
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-09-30
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-09-30
Territory Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month||2015-09-30
Territory Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month||2015-09-30
Territory Manager|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-09-30
Territory Manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-09-30
BI Developer|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||||2015-10-01
BI Developer|Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||||||2015-10-01
BI Developer|Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||||||2015-10-01
BI Developer|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||||2015-10-01
BI Developer|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month||||||2015-10-01
BI Developer|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||||2015-10-01
BI Developer|Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$||||||2015-10-01
BI Developer|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||||2015-10-01
Not Set|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|||||2015-10-01
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month||2015-10-01
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-10-01
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-10-01
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$||2015-10-01
System Specialist|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month||2015-10-01
System Specialist|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-10-01
System Specialist|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-10-01
System Specialist|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$||2015-10-01
Territory Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv by Material Pricing Group Family Curr YTD vs Prev YTD $$ - Detail ||||Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year - Detail||2015-10-01
Territory Manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year - Detail||||Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product Category - Detail||2015-10-01
Territory Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month - Detail||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv by Material Pricing Group Family Curr YTD vs Prev YTD $$ - Detail ||2015-10-01
Territory Manager|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product Category - Detail||||Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product Category - Detail||2015-10-01
Area Sales Manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie|||||2015-10-02
BI Developer|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie|||||2015-10-02
Territory Manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie|||2015-10-02
Territory Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1|||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|||2015-10-02
Territory Manager|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies|||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$|||2015-10-02
Territory Manager - Michigan|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month - Detail||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||2015-10-02
Territory Manager - Michigan|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv by Material Pricing Group Family Curr YTD vs Prev YTD $$ - Detail ||||Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||2015-10-02
Territory Manager - Michigan|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product Category - Detail||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||2015-10-02
Territory Manager - Michigan|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year - Detail||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||2015-10-02
sales|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month||2015-10-02
sales|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$||2015-10-02
Territory Manager|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$||2015-10-04
Territory Manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-10-04
Territory Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-10-04
Territory Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie||2015-10-04
sales|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|||||2015-10-04
BI Developer|Billing Analytics%%%Top 100 Sales by Catalog - Current Year Inv $$%%%Net Inv YTD $$ Top 100 Sales by Catalog|Billing Analytics%%%Top 50 Sales by Chain - Curr YTD $$%%%Net Inv $$  YTD Top 50 By Chain|||Billing Analytics%%%Top 50 Sales by Chain - Curr YTD $$%%%Net Inv $$  YTD Top 50 By Sub Chain  B||2015-10-05
Not Set|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies|||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$|2015-10-05
Not Set|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1|||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$|2015-10-05
Not Set|Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit|||||Billing Analytics%%%Sales Performance by Brand - Net Inv%%%Cur YTD Sales Performance by Brand Inv $$ Pie|2015-10-05
Not Set|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month|2015-10-05
Not Set|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month|2015-10-05
Sr. IT Manager|Billing Analytics%%%Top 100 Sales by Catalog - Current Year Inv $$%%%Net Inv YTD $$ Top 100 Sales by Catalog|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit|2015-10-05
Territory Manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1|2015-10-05
Territory Manager|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies|||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|2015-10-05
Territory Manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|2015-10-05
Territory Manager - Michigan|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies|2015-10-05
Territory Manager: Oregon // Alaska|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year - Detail|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month - Detail|||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-10-05
BI Developer|Billing Analytics%%%Top 100 Sales by Catalog - Current Year Inv $$%%%Net Inv YTD $$ Top 100 Sales by Catalog||||Billing Analytics%%%Net Inv Drill Down Report - Current YTD %%%Net Inv YTD $$ by State||2015-10-06
BI Developer|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv  YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Net Inv Drill Down Report - Current YTD %%%Net Inv YTD $$ by State||2015-10-06
BI Developer|Billing Analytics%%%Net Inv YTD $$ by Select Prod Hier  %%%Net Inv YTD  $$ by Select Product  Hierarchies  ||||Billing Analytics%%%Top 50 Sales by Chain - Curr YTD $$%%%Net Inv $$  YTD Top 50 By Sub Chain  B||2015-10-06
BI Developer|Billing Analytics%%%Top 50 Sales by Chain - Curr YTD $$%%%Net Inv $$  YTD Top 50 By Chain||||Billing Analytics%%%Net Inv Drill Down Report - Current YTD %%%Net Inv YTD $$ by State||2015-10-06
Not Set|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|||||2015-10-06
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1|2015-10-06
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|2015-10-06
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|2015-10-06
Salesforce Admin/Project Mgr|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies|2015-10-06
System Specialist|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month||2015-10-06
System Specialist|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by PH 1||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-10-06
System Specialist|Billing Analytics%%%Net Invoice $$ by Select Prod Hier%%%Net Invoice $$ by Select Product  Hierarchies||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$||2015-10-06
System Specialist|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family||||Billing Analytics%%%Net Inv Report By Business Unit%%%Net Inv $$ by Business Unit||2015-10-06
Area sales manager|Billing Analytics%%%Net Inv Drill down by Year%%%Net Inv $$ by Year|||||Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Month|2015-10-07
Area sales manager|Billing Analytics%%%Net Inv Drill Down Report %%%Net Inv YTD $$ by Material Pricing Group Family|||||Billing Analytics%%%Net Inv Drill Down Report %%%Top Ten Net Inv YTD $$ by Catalog#'s based on Curr Yr $$|2015-10-07
